彝	出现次数为80   	哈夫曼编码为10100011100111
轴	出现次数为14   	哈夫曼编码为0010001101101111
沾	出现次数为12   	哈夫曼编码为11110001011000000
忆	出现次数为14   	哈夫曼编码为0010010110010000
阚	出现次数为48   	哈夫曼编码为111100001111011
畯	出现次数为2    	哈夫曼编码为0101001101001100001
综	出现次数为16   	哈夫曼编码为0101000111111100
枢	出现次数为12   	哈夫曼编码为11110001011000001
骆	出现次数为20   	哈夫曼编码为1010010000100001
粲	出现次数为22   	哈夫曼编码为1101010001101110
暇	出现次数为20   	哈夫曼编码为1010010000100010
妫	出现次数为18   	哈夫曼编码为1000010001000011
卦	出现次数为34   	哈夫曼编码为011010001101011
湫	出现次数为2    	哈夫曼编码为0101001101001100010
询	出现次数为8    	哈夫曼编码为01010010010000010
侠	出现次数为2    	哈夫曼编码为0101001101001100011
帆	出现次数为28   	哈夫曼编码为001000000011001
逾	出现次数为10   	哈夫曼编码为10100100011011000
邾	出现次数为2    	哈夫曼编码为0101001101001100100
艨	出现次数为24   	哈夫曼编码为1111000100101111
艟	出现次数为24   	哈夫曼编码为1111000100110000
棹	出现次数为30   	哈夫曼编码为001110110000101
鄱	出现次数为16   	哈夫曼编码为0101000111111101
浼	出现次数为2    	哈夫曼编码为0101001101001100101
隽	出现次数为8    	哈夫曼编码为01010010010000011
皓	出现次数为182  	哈夫曼编码为1101111011110
蠫	出现次数为2    	哈夫曼编码为0101001101001100110
帷	出现次数为2    	哈夫曼编码为0101001101001100111
幄	出现次数为2    	哈夫曼编码为0101001101001101000
飙	出现次数为2    	哈夫曼编码为0101001101001101001
丙	出现次数为16   	哈夫曼编码为0101000111111110
郗	出现次数为14   	哈夫曼编码为0010010110010001
狎	出现次数为2    	哈夫曼编码为0101001101001101010
弈	出现次数为14   	哈夫曼编码为0010010110010010
肓	出现次数为6    	哈夫曼编码为111100110110110110
戊	出现次数为2    	哈夫曼编码为0101001101001101011
牝	出现次数为2    	哈夫曼编码为0101001101001101100
殛	出现次数为6    	哈夫曼编码为111100110110110111
讣	出现次数为4    	哈夫曼编码为010100101000010101
巽	出现次数为10   	哈夫曼编码为10100100011011001
悌	出现次数为50   	哈夫曼编码为111111001000000
贻	出现次数为10   	哈夫曼编码为10100100011011010
碑	出现次数为22   	哈夫曼编码为1101010001101111
硫	出现次数为8    	哈夫曼编码为01010010010000100
硝	出现次数为8    	哈夫曼编码为01010010010000101
嚷	出现次数为4    	哈夫曼编码为010100101000010110
#	出现次数为2    	哈夫曼编码为0101001101001101101
筏	出现次数为60   	哈夫曼编码为00110111100100
懈	出现次数为26   	哈夫曼编码为000001111011011
咐	出现次数为4    	哈夫曼编码为010100101000010111
欷	出现次数为6    	哈夫曼编码为111100110110111000
歔	出现次数为6    	哈夫曼编码为111100110110111001
挨	出现次数为6    	哈夫曼编码为111100110110111010
刮	出现次数为22   	哈夫曼编码为1101100101010000
课	出现次数为8    	哈夫曼编码为01010010010000110
踉	出现次数为6    	哈夫曼编码为111100110110111011
跄	出现次数为6    	哈夫曼编码为111100110110111100
坂	出现次数为60   	哈夫曼编码为00110111100101
釭	出现次数为24   	哈夫曼编码为1111000100110001
拚	出现次数为10   	哈夫曼编码为10100100011011011
晏	出现次数为36   	哈夫曼编码为100000100101110
趷	出现次数为6    	哈夫曼编码为111100110110111101
跶	出现次数为4    	哈夫曼编码为010100101000011000
缙	出现次数为8    	哈夫曼编码为01010010010000111
绅	出现次数为10   	哈夫曼编码为10100100011011100
窟	出现次数为12   	哈夫曼编码为11110001011000010
　	出现次数为4    	哈夫曼编码为010100101000011001
喘	出现次数为18   	哈夫曼编码为1000010001000100
浮	出现次数为78   	哈夫曼编码为10011111001011
釜	出现次数为4    	哈夫曼编码为010100101000011010
唿	出现次数为2    	哈夫曼编码为0101001101001101110
峡	出现次数为14   	哈夫曼编码为0010010110010011
蕲	出现次数为4    	哈夫曼编码为010100101000011011
扁	出现次数为10   	哈夫曼编码为10100100011011101
“	出现次数为608  	哈夫曼编码为10010101000
”	出现次数为602  	哈夫曼编码为10010011000
叮	出现次数为2    	哈夫曼编码为0101001101001101111
咛	出现次数为2    	哈夫曼编码为0101001101001110000
翳	出现次数为4    	哈夫曼编码为010100101000011100
衽	出现次数为4    	哈夫曼编码为010100101000011101
哑	出现次数为14   	哈夫曼编码为0010010110010100
鹏	出现次数为16   	哈夫曼编码为0101000111111111
疴	出现次数为2    	哈夫曼编码为0101001101001110001
粥	出现次数为2    	哈夫曼编码为0101001101001110010
脏	出现次数为8    	哈夫曼编码为01010010010001000
脉	出现次数为10   	哈夫曼编码为10100100011011110
尪	出现次数为2    	哈夫曼编码为0101001101001110011
骘	出现次数为18   	哈夫曼编码为1000010001000101
桔	出现次数为2    	哈夫曼编码为0101001101001110100
蔑	出现次数为4    	哈夫曼编码为010100101000011110
莘	出现次数为2    	哈夫曼编码为0101001101001110101
弇	出现次数为2    	哈夫曼编码为0101001101001110110
芟	出现次数为4    	哈夫曼编码为010100101000011111
贰	出现次数为2    	哈夫曼编码为0101001101001110111
哂	出现次数为16   	哈夫曼编码为0101001000000000
藐	出现次数为8    	哈夫曼编码为01010010010001001
姐	出现次数为8    	哈夫曼编码为01010010010001010
‘	出现次数为4    	哈夫曼编码为010100101000100000
’	出现次数为4    	哈夫曼编码为010100101000100001
罹	出现次数为4    	哈夫曼编码为010100101000100010
嬉	出现次数为4    	哈夫曼编码为010100101000100011
嵯	出现次数为4    	哈夫曼编码为010100101000100100
宏	出现次数为4    	哈夫曼编码为010100101000100101
瞰	出现次数为2    	哈夫曼编码为0101001101001111000
霞	出现次数为2    	哈夫曼编码为0101001101001111001
萃	出现次数为4    	哈夫曼编码为010100101000100110
旂	出现次数为2    	哈夫曼编码为0101001101001111010
遨	出现次数为4    	哈夫曼编码为010100101000100111
锵	出现次数为4    	哈夫曼编码为010100101000101000
舰	出现次数为10   	哈夫曼编码为10100100011011111
迂	出现次数为4    	哈夫曼编码为010100101000101001
藁	出现次数为2    	哈夫曼编码为0101001101001111011
矍	出现次数为4    	哈夫曼编码为010100101000101010
徇	出现次数为8    	哈夫曼编码为01010010010001011
胞	出现次数为6    	哈夫曼编码为111100110110111110
樯	出现次数为2    	哈夫曼编码为0101001101001111100
—	出现次数为8    	哈夫曼编码为01010010010001100
猜	出现次数为10   	哈夫曼编码为10100111001000000
鄂	出现次数为24   	哈夫曼编码为1111000100110010
判	出现次数为8    	哈夫曼编码为01010010010001101
壎	出现次数为4    	哈夫曼编码为010100101000101011
矴	出现次数为4    	哈夫曼编码为010100101000101100
契	出现次数为18   	哈夫曼编码为1000010001000110
滴	出现次数为8    	哈夫曼编码为01010010010001110
醋	出现次数为2    	哈夫曼编码为0101001101001111101
糊	出现次数为12   	哈夫曼编码为11110001011000011
…	出现次数为12   	哈夫曼编码为11110001011000100
翎	出现次数为6    	哈夫曼编码为111100110110111111
漆	出现次数为4    	哈夫曼编码为010100101000101101
岷	出现次数为2    	哈夫曼编码为0101001101001111110
控	出现次数为2    	哈夫曼编码为0101001101001111111
汇	出现次数为2    	哈夫曼编码为0101001101010000000
鲸	出现次数为10   	哈夫曼编码为10100111001000001
蜈	出现次数为2    	哈夫曼编码为0101001101010000001
溟	出现次数为6    	哈夫曼编码为111100111000000000
濛	出现次数为2    	哈夫曼编码为0101001101010000010
鲲	出现次数为2    	哈夫曼编码为0101001101010000011
鲵	出现次数为2    	哈夫曼编码为0101001101010000100
溽	出现次数为2    	哈夫曼编码为0101001101010000101
洁	出现次数为4    	哈夫曼编码为010100101000101110
艘	出现次数为10   	哈夫曼编码为10100111001000010
澜	出现次数为2    	哈夫曼编码为0101001101010000110
穹	出现次数为8    	哈夫曼编码为01010010010001111
娄	出现次数为8    	哈夫曼编码为01010010010010000
咫	出现次数为2    	哈夫曼编码为0101001101010000111
鳖	出现次数为4    	哈夫曼编码为010100101000101111
岛	出现次数为2    	哈夫曼编码为0101001101010001000
纭	出现次数为2    	哈夫曼编码为0101001101010001001
沓	出现次数为30   	哈夫曼编码为001110110000110
瘴	出现次数为22   	哈夫曼编码为1101100101010001
疠	出现次数为2    	哈夫曼编码为0101001101010001010
魅	出现次数为2    	哈夫曼编码为0101001101010001011
棍	出现次数为4    	哈夫曼编码为010100101000110000
绽	出现次数为12   	哈夫曼编码为11110001011000101
佣	出现次数为2    	哈夫曼编码为0101001101010001100
戆	出现次数为2    	哈夫曼编码为0101001101010001101
订	出现次数为2    	哈夫曼编码为0101001101010001110
猾	出现次数为4    	哈夫曼编码为010100101000110001
庵	出现次数为28   	哈夫曼编码为001000000011010
椽	出现次数为2    	哈夫曼编码为0101001101010001111
盼	出现次数为10   	哈夫曼编码为10100111001000011
苴	出现次数为2    	哈夫曼编码为0101001101010010000
佥	出现次数为60   	哈夫曼编码为00110111100110
皎	出现次数为16   	哈夫曼编码为0101001000000001
荫	出现次数为2    	哈夫曼编码为0101001101010010001
蝼	出现次数为4    	哈夫曼编码为010100101000110010
衿	出现次数为2    	哈夫曼编码为0101001101010010010
呦	出现次数为4    	哈夫曼编码为010100101000110011
苹	出现次数为2    	哈夫曼编码为0101001101010010011
阡	出现次数为2    	哈夫曼编码为0101001101010010100
匝	出现次数为4    	哈夫曼编码为010100101000110100
淝	出现次数为92   	哈夫曼编码为11100000000000
搅	出现次数为8    	哈夫曼编码为01010010010010001
呻	出现次数为6    	哈夫曼编码为111100111000000001
吸	出现次数为2    	哈夫曼编码为0101001101010010101
源	出现次数为8    	哈夫曼编码为01010010010010010
寅	出现次数为12   	哈夫曼编码为11110001011000110
亢	出现次数为6    	哈夫曼编码为111100111000000010
奎	出现次数为44   	哈夫曼编码为110100111011010
胃	出现次数为4    	哈夫曼编码为010100101000110101
昴	出现次数为4    	哈夫曼编码为010100101000110110
觜	出现次数为2    	哈夫曼编码为0101001101010010110
裾	出现次数为4    	哈夫曼编码为010100101000110111
葆	出现次数为4    	哈夫曼编码为010100101000111000
纛	出现次数为6    	哈夫曼编码为111100111000000011
盂	出现次数为2    	哈夫曼编码为0101001101010010111
油	出现次数为72   	哈夫曼编码为10000010001010
舸	出现次数为2    	哈夫曼编码为0101001101010011000
拳	出现次数为12   	哈夫曼编码为11110001011000111
擦	出现次数为4    	哈夫曼编码为010100101000111001
桨	出现次数为2    	哈夫曼编码为0101001101010011001
篷	出现次数为10   	哈夫曼编码为10100111001000100
港	出现次数为8    	哈夫曼编码为01010010010010011
睬	出现次数为4    	哈夫曼编码为010100101000111010
汹	出现次数为12   	哈夫曼编码为11110001011001000
距	出现次数为4    	哈夫曼编码为010100101000111011
梢	出现次数为10   	哈夫曼编码为10100111001000101
舵	出现次数为6    	哈夫曼编码为111100111000000100
盆	出现次数为18   	哈夫曼编码为1000010001000111
晒	出现次数为10   	哈夫曼编码为10100111001000110
坎	出现次数为2    	哈夫曼编码为0101001101010011010
烽	出现次数为16   	哈夫曼编码为0101001000000010
秃	出现次数为10   	哈夫曼编码为10100111001000111
叠	出现次数为20   	哈夫曼编码为1010010000100011
泞	出现次数为6    	哈夫曼编码为111100111000000101
庾	出现次数为2    	哈夫曼编码为0101001101010011011
濯	出现次数为2    	哈夫曼编码为0101001101010011100
疼	出现次数为22   	哈夫曼编码为1101100101010010
桂	出现次数为36   	哈夫曼编码为100000100101111
谡	出现次数为128  	哈夫曼编码为0101000100001
谚	出现次数为4    	哈夫曼编码为010100101000111100
湘	出现次数为10   	哈夫曼编码为10100111001001000
邢	出现次数为20   	哈夫曼编码为1010010000100100
扇	出现次数为44   	哈夫曼编码为110100111011011
拗	出现次数为6    	哈夫曼编码为111100111000000110
庚	出现次数为8    	哈夫曼编码为01010010010010100
巩	出现次数为12   	哈夫曼编码为11110001011001001
龄	出现次数为18   	哈夫曼编码为1000010001001000
掀	出现次数为18   	哈夫曼编码为1000010001001001
障	出现次数为16   	哈夫曼编码为0101001000000011
袒	出现次数为8    	哈夫曼编码为01010010010010101
耑	出现次数为4    	哈夫曼编码为010100101000111101
酗	出现次数为2    	哈夫曼编码为0101001101010011101
泯	出现次数为4    	哈夫曼编码为010100101000111110
镝	出现次数为2    	哈夫曼编码为0101001101010011110
悼	出现次数为6    	哈夫曼编码为111100111000000111
佛	出现次数为6    	哈夫曼编码为111100111000001000
闇	出现次数为2    	哈夫曼编码为0101001101010011111
跼	出现次数为2    	哈夫曼编码为0101001101010100000
蹐	出现次数为2    	哈夫曼编码为0101001101010100001
勾	出现次数为8    	哈夫曼编码为01010010010010110
鬓	出现次数为2    	哈夫曼编码为0101001101010100010
斑	出现次数为6    	哈夫曼编码为111100111000001001
贴	出现次数为14   	哈夫曼编码为0010010110010101
恁	出现次数为4    	哈夫曼编码为010100101000111111
棉	出现次数为2    	哈夫曼编码为0101001101010100011
纹	出现次数为4    	哈夫曼编码为010100101001000000
霁	出现次数为4    	哈夫曼编码为010100101001000001
螺	出现次数为2    	哈夫曼编码为0101001101010100100
崖	出现次数为12   	哈夫曼编码为11110001011001010
撩	出现次数为4    	哈夫曼编码为010100101001000010
炬	出现次数为6    	哈夫曼编码为111100111000001010
婆	出现次数为18   	哈夫曼编码为1000010001001010
娇	出现次数为2    	哈夫曼编码为0101001101010100101
洽	出现次数为4    	哈夫曼编码为010100101001000011
软	出现次数为16   	哈夫曼编码为0101001000000100
迩	出现次数为4    	哈夫曼编码为010100101001000100
摔	出现次数为2    	哈夫曼编码为0101001101010100110
浦	出现次数为8    	哈夫曼编码为01010010010010111
蓦	出现次数为2    	哈夫曼编码为0101001101010100111
浔	出现次数为4    	哈夫曼编码为010100101001000101
峙	出现次数为4    	哈夫曼编码为010100101001000110
舱	出现次数为4    	哈夫曼编码为010100101001000111
崦	出现次数为4    	哈夫曼编码为010100101001001000
垛	出现次数为4    	哈夫曼编码为010100101001001001
搀	出现次数为4    	哈夫曼编码为010100101001001010
攒	出现次数为4    	哈夫曼编码为010100101001001011
恳	出现次数为4    	哈夫曼编码为010100101001001100
迢	出现次数为2    	哈夫曼编码为0101001101010101000
虢	出现次数为4    	哈夫曼编码为010100101001001101
孱	出现次数为6    	哈夫曼编码为111100111000001011
耒	出现次数为14   	哈夫曼编码为0010010110010110
旰	出现次数为4    	哈夫曼编码为010100101001001110
酹	出现次数为4    	哈夫曼编码为010100101001001111
烝	出现次数为4    	哈夫曼编码为010100101001010000
抟	出现次数为2    	哈夫曼编码为0101001101010101001
昊	出现次数为2    	哈夫曼编码为0101001101010101010
怆	出现次数为4    	哈夫曼编码为010100101001010001
涟	出现次数为2    	哈夫曼编码为0101001101010101011
丐	出现次数为2    	哈夫曼编码为0101001101010101100
冥	出现次数为4    	哈夫曼编码为010100101001010010
飨	出现次数为10   	哈夫曼编码为10100111001001001
曜	出现次数为8    	哈夫曼编码为01010010010011000
讼	出现次数为4    	哈夫曼编码为010100101001010011
批	出现次数为14   	哈夫曼编码为0010010110010111
骥	出现次数为4    	哈夫曼编码为010100101001010100
荩	出现次数为2    	哈夫曼编码为0101001101010101101
碱	出现次数为2    	哈夫曼编码为0101001101010101110
潼	出现次数为44   	哈夫曼编码为110100111011100
膀	出现次数为4    	哈夫曼编码为010100101001010101
歉	出现次数为2    	哈夫曼编码为0101001101010101111
髭	出现次数为2    	哈夫曼编码为0101001101010110000
阪	出现次数为4    	哈夫曼编码为010100101001010110
扳	出现次数为2    	哈夫曼编码为0101001101010110001
篙	出现次数为4    	哈夫曼编码为010100101001010111
斐	出现次数为8    	哈夫曼编码为01010010010011001
甬	出现次数为8    	哈夫曼编码为01010010010011010
棚	出现次数为6    	哈夫曼编码为111100111000001100
键	出现次数为2    	哈夫曼编码为0101001101010110010
链	出现次数为6    	哈夫曼编码为111100111000001101
缣	出现次数为2    	哈夫曼编码为0101001101010110011
撇	出现次数为12   	哈夫曼编码为11110001011001011
阎	出现次数为26   	哈夫曼编码为000100001001100
疽	出现次数为4    	哈夫曼编码为010100101001011000
韪	出现次数为2    	哈夫曼编码为0101001101010110100
羲	出现次数为18   	哈夫曼编码为1000010001001011
僵	出现次数为2    	哈夫曼编码为0101001101010110101
睨	出现次数为4    	哈夫曼编码为010100101001011001
猥	出现次数为4    	哈夫曼编码为010100101001011010
诌	出现次数为2    	哈夫曼编码为0101001101010110110
弗	出现次数为6    	哈夫曼编码为111100111000001110
吠	出现次数为2    	哈夫曼编码为0101001101010110111
闾	出现次数为6    	哈夫曼编码为111100111000001111
寮	出现次数为2    	哈夫曼编码为0101001101010111000
箧	出现次数为2    	哈夫曼编码为0101001101010111001
帙	出现次数为2    	哈夫曼编码为0101001101010111010
撰	出现次数为2    	哈夫曼编码为0101001101010111011
郢	出现次数为2    	哈夫曼编码为0101001101010111100
蟊	出现次数为2    	哈夫曼编码为0101001101010111101
轨	出现次数为12   	哈夫曼编码为11110001011001100
阆	出现次数为36   	哈夫曼编码为100000100110000
癣	出现次数为4    	哈夫曼编码为010100101001011011
鹪	出现次数为2    	哈夫曼编码为0101001101010111110
鹩	出现次数为2    	哈夫曼编码为0101001101010111111
铭	出现次数为6    	哈夫曼编码为111100111000010000
涪	出现次数为76   	哈夫曼编码为10010101110110
诤	出现次数为10   	哈夫曼编码为10100111001001010
芝	出现次数为172  	哈夫曼编码为1011101010111
垫	出现次数为2    	哈夫曼编码为0101001101011000000
璝	出现次数为60   	哈夫曼编码为00110111100111
泠	出现次数为76   	哈夫曼编码为10010101110111
葭	出现次数为48   	哈夫曼编码为111100001111100
捽	出现次数为2    	哈夫曼编码为0101001101011000001
濡	出现次数为56   	哈夫曼编码为00011110110101
钝	出现次数为8    	哈夫曼编码为01010010010011011
竣	出现次数为2    	哈夫曼编码为0101001101011000010
锡	出现次数为24   	哈夫曼编码为1111000100110011
（	出现次数为20   	哈夫曼编码为1010010000100101
辂	出现次数为156  	哈夫曼编码为1001111011010
驷	出现次数为4    	哈夫曼编码为010100101001011100
）	出现次数为20   	哈夫曼编码为1010010000100110
衮	出现次数为4    	哈夫曼编码为010100101001011101
冕	出现次数为12   	哈夫曼编码为11110001011001101
舄	出现次数为4    	哈夫曼编码为010100101001011110
鈇	出现次数为6    	哈夫曼编码为111100111000010001
玈	出现次数为6    	哈夫曼编码为111100111000010010
秬	出现次数为6    	哈夫曼编码为111100111000010011
鬯	出现次数为6    	哈夫曼编码为111100111000010100
圭	出现次数为6    	哈夫曼编码为111100111000010101
卣	出现次数为4    	哈夫曼编码为010100101001011111
盒	出现次数为22   	哈夫曼编码为1101100101010011
谥	出现次数为38   	哈夫曼编码为100101110110100
豚	出现次数为6    	哈夫曼编码为111100111000010110
皖	出现次数为28   	哈夫曼编码为001000000011011
雒	出现次数为96   	哈夫曼编码为11110000101100
欤	出现次数为2    	哈夫曼编码为0101001101011000011
墩	出现次数为10   	哈夫曼编码为10100111001001011
羕	出现次数为42   	哈夫曼编码为101110000000010
罡	出现次数为14   	哈夫曼编码为0010100001101000
乙	出现次数为4    	哈夫曼编码为010100101001100000
癸	出现次数为2    	哈夫曼编码为0101001101011000100
驯	出现次数为2    	哈夫曼编码为0101001101011000101
隈	出现次数为2    	哈夫曼编码为0101001101011000110
溯	出现次数为6    	哈夫曼编码为111100111000010111
肚	出现次数为4    	哈夫曼编码为010100101001100001
悄	出现次数为18   	哈夫曼编码为1000010001001100
颌	出现次数为2    	哈夫曼编码为0101001101011000111
蒹	出现次数为2    	哈夫曼编码为0101001101011001000
戳	出现次数为10   	哈夫曼编码为10100111001001100
犍	出现次数为2    	哈夫曼编码为0101001101011001001
励	出现次数为14   	哈夫曼编码为0010100001101001
噎	出现次数为4    	哈夫曼编码为010100101001100010
捍	出现次数为2    	哈夫曼编码为0101001101011001010
峪	出现次数为24   	哈夫曼编码为1111000100110100
朵	出现次数为38   	哈夫曼编码为100101110110101
酱	出现次数为2    	哈夫曼编码为0101001101011001011
晙	出现次数为2    	哈夫曼编码为0101001101011001100
宓	出现次数为46   	哈夫曼编码为111000001000110
祎	出现次数为174  	哈夫曼编码为1011111110110
饷	出现次数为2    	哈夫曼编码为0101001101011001101
赈	出现次数为4    	哈夫曼编码为010100101001100011
堵	出现次数为8    	哈夫曼编码为01010010010011100
斥	出现次数为4    	哈夫曼编码为010100101001100100
戢	出现次数为2    	哈夫曼编码为0101001101011001110
阐	出现次数为4    	哈夫曼编码为010100101001100101
蔺	出现次数为2    	哈夫曼编码为0101001101011001111
矜	出现次数为8    	哈夫曼编码为01010010010011101
愆	出现次数为8    	哈夫曼编码为01010010010011110
尤	出现次数为2    	哈夫曼编码为0101001101011010000
髻	出现次数为4    	哈夫曼编码为010100101001100110
椒	出现次数为2    	哈夫曼编码为0101001101011010001
邴	出现次数为4    	哈夫曼编码为010100101001100111
蔬	出现次数为2    	哈夫曼编码为0101001101011010010
帖	出现次数为8    	哈夫曼编码为01010010010011111
憾	出现次数为4    	哈夫曼编码为010100101001101000
碗	出现次数为6    	哈夫曼编码为111100111000011000
鹅	出现次数为2    	哈夫曼编码为0101001101011010011
株	出现次数为8    	哈夫曼编码为01010010010100000
抓	出现次数为2    	哈夫曼编码为0101001101011010100
肤	出现次数为4    	哈夫曼编码为010100101001101001
痕	出现次数为4    	哈夫曼编码为010100101001101010
旒	出现次数为4    	哈夫曼编码为010100101001101011
乖	出现次数为6    	哈夫曼编码为111100111000011001
苑	出现次数为8    	哈夫曼编码为01010010010100001
柑	出现次数为18   	哈夫曼编码为1000010001001101
眇	出现次数为4    	哈夫曼编码为010100101001101100
跛	出现次数为4    	哈夫曼编码为010100101001101101
藤	出现次数为38   	哈夫曼编码为100101110110110
嵋	出现次数为6    	哈夫曼编码为111100111000011010
齁	出现次数为4    	哈夫曼编码为010100101001101110
羹	出现次数为4    	哈夫曼编码为010100101001101111
噀	出现次数为4    	哈夫曼编码为010100101001110000
脍	出现次数为4    	哈夫曼编码为010100101001110001
鲈	出现次数为10   	哈夫曼编码为10100111001001101
腮	出现次数为6    	哈夫曼编码为111100111000011011
烹	出现次数为8    	哈夫曼编码为01010010010100010
芽	出现次数为4    	哈夫曼编码为010100101001110010
腔	出现次数为4    	哈夫曼编码为010100101001110011
倏	出现次数为4    	哈夫曼编码为010100101001110100
亹	出现次数为4    	哈夫曼编码为010100101001110101
躄	出现次数为2    	哈夫曼编码为0101001101011010101
窠	出现次数为4    	哈夫曼编码为010100101001110110
蜘	出现次数为4    	哈夫曼编码为010100101001110111
蛛	出现次数为4    	哈夫曼编码为010100101001111000
觫	出现次数为2    	哈夫曼编码为0101001101011010110
脯	出现次数为8    	哈夫曼编码为01010010010100011
谴	出现次数为2    	哈夫曼编码为0101001101011010111
幻	出现次数为2    	哈夫曼编码为0101001101011011000
壬	出现次数为4    	哈夫曼编码为010100101001111001
爻	出现次数为2    	哈夫曼编码为0101001101011011001
刽	出现次数为2    	哈夫曼编码为0101001101011011010
龟	出现次数为2    	哈夫曼编码为0101001101011011011
宕	出现次数为8    	哈夫曼编码为01010010010100100
桧	出现次数为2    	哈夫曼编码为0101001101011011100
釿	出现次数为2    	哈夫曼编码为0101001101011011101
蓝	出现次数为2    	哈夫曼编码为0101001101011011110
笳	出现次数为2    	哈夫曼编码为0101001101011011111
娥	出现次数为4    	哈夫曼编码为010100101001111010
臼	出现次数为4    	哈夫曼编码为010100101001111011
凹	出现次数为12   	哈夫曼编码为11110001011001110
馘	出现次数为4    	哈夫曼编码为010100101001111100
厢	出现次数为12   	哈夫曼编码为11110001011001111
炳	出现次数为6    	哈夫曼编码为111100111000011100
膂	出现次数为2    	哈夫曼编码为0101001101011100000
酥	出现次数为6    	哈夫曼编码为111100111000011101
簏	出现次数为8    	哈夫曼编码为01010010010100101
疢	出现次数为2    	哈夫曼编码为0101001101011100001
殪	出现次数为2    	哈夫曼编码为0101001101011100010
寤	出现次数为4    	哈夫曼编码为010100101001111101
惕	出现次数为8    	哈夫曼编码为01010010010100110
翟	出现次数为10   	哈夫曼编码为10100111001001110
榇	出现次数为32   	哈夫曼编码为010100011011101
癞	出现次数为4    	哈夫曼编码为010100101001111110
犊	出现次数为8    	哈夫曼编码为01010010010100111
堰	出现次数为4    	哈夫曼编码为010100101001111111
彘	出现次数为2    	哈夫曼编码为0101001101011100011
郏	出现次数为4    	哈夫曼编码为010100101010000000
肿	出现次数为4    	哈夫曼编码为010100101010000001
蹑	出现次数为2    	哈夫曼编码为0101001101011100100
予	出现次数为4    	哈夫曼编码为010100101010000010
	出现次数为12   	哈夫曼编码为11110001011010000
	出现次数为6    	哈夫曼编码为111100111000011110
笠	出现次数为2    	哈夫曼编码为0101001101011100101
阅	出现次数为2    	哈夫曼编码为0101001101011100110
亚	出现次数为10   	哈夫曼编码为10100111001001111
撒	出现次数为4    	哈夫曼编码为010100101010000011
核	出现次数为2    	哈夫曼编码为0101001101011100111
爷	出现次数为2    	哈夫曼编码为0101001101011101000
套	出现次数为2    	哈夫曼编码为0101001101011101001
豆	出现次数为12   	哈夫曼编码为11110001011010001
殁	出现次数为16   	哈夫曼编码为0101001000000101
谛	出现次数为2    	哈夫曼编码为0101001101011101010
麈	出现次数为4    	哈夫曼编码为010100101010000100
皈	出现次数为2    	哈夫曼编码为0101001101011101011
醴	出现次数为2    	哈夫曼编码为0101001101011101100
嬴	出现次数为2    	哈夫曼编码为0101001101011101101
绎	出现次数为2    	哈夫曼编码为0101001101011101110
庑	出现次数为2    	哈夫曼编码为0101001101011101111
祠	出现次数为18   	哈夫曼编码为1000010001001110
铮	出现次数为4    	哈夫曼编码为010100101010000101
灸	出现次数为2    	哈夫曼编码为0101001101011110000
蒜	出现次数为2    	哈夫曼编码为0101001101011110001
懑	出现次数为2    	哈夫曼编码为0101001101011110010
腥	出现次数为2    	哈夫曼编码为0101001101011110011
瘤	出现次数为16   	哈夫曼编码为0101001000000110
痒	出现次数为8    	哈夫曼编码为01010010010101000
诊	出现次数为2    	哈夫曼编码为0101001101011110100
涎	出现次数为6    	哈夫曼编码为111100111000011111
眩	出现次数为4    	哈夫曼编码为010100101010000110
寞	出现次数为4    	哈夫曼编码为010100101010000111
鄢	出现次数为10   	哈夫曼编码为10101111111111000
淄	出现次数为18   	哈夫曼编码为1000010001001111
薨	出现次数为12   	哈夫曼编码为11110001011010010
逵	出现次数为42   	哈夫曼编码为101110000000011
俨	出现次数为2    	哈夫曼编码为0101001101011110101
描	出现次数为2    	哈夫曼编码为0101001101011110110
廙	出现次数为12   	哈夫曼编码为11110001011010011
悖	出现次数为4    	哈夫曼编码为010100101010001000
郯	出现次数为2    	哈夫曼编码为0101001101011110111
搪	出现次数为4    	哈夫曼编码为010100101010001001
萁	出现次数为2    	哈夫曼编码为0101001101011111000
逡	出现次数为2    	哈夫曼编码为0101001101011111001
恬	出现次数为4    	哈夫曼编码为010100101010001010
拓	出现次数为2    	哈夫曼编码为0101001101011111010
愍	出现次数为6    	哈夫曼编码为111101000110000000
茔	出现次数为2    	哈夫曼编码为0101001101011111011
殉	出现次数为2    	哈夫曼编码为0101001101011111100
蔚	出现次数为2    	哈夫曼编码为0101001101011111101
垦	出现次数为4    	哈夫曼编码为010100101010001011
宄	出现次数为2    	哈夫曼编码为0101001101011111110
缵	出现次数为2    	哈夫曼编码为0101001101011111111
绥	出现次数为12   	哈夫曼编码为11110001011010100
於	出现次数为2    	哈夫曼编码为0101010000100000000
遐	出现次数为6    	哈夫曼编码为111101000110000001
剪	出现次数为2    	哈夫曼编码为0101010000100000001
陨	出现次数为4    	哈夫曼编码为010100101010001100
噫	出现次数为2    	哈夫曼编码为0101010000100000010
瞳	出现次数为2    	哈夫曼编码为0101010000100000011
灼	出现次数为4    	哈夫曼编码为010100101010001101
殖	出现次数为2    	哈夫曼编码为0101010000100000100
秭	出现次数为8    	哈夫曼编码为01010010010101001
蘸	出现次数为2    	哈夫曼编码为0101010000100000101
痢	出现次数为4    	哈夫曼编码为010100101010001110
